Area,Centroid_1,Centroid_2,MajorAxisLength,MinorAxisLength,Orientation
9819,125.044912923923,222.931255728689,347.362930275281,42.9414764166681,-3.97115818179082
1284,152.609034267913,165.673676012461,101.073460908289,20.5150151920117,4.32225792856911
454,136.079295154185,83.7643171806167,33.6782783750398,19.0588413291634,85.8592826849262
288,211.861111111111,163.982638888889,32.1251865159791,21.3188240796887,46.3907415428809
8281,309.472285955802,103.612365656322,203.589257722703,78.7353001739135,56.2648369744738
